"shipment_id","pick_up_date","day","week","month","quarter","year","day_of_week","forwarder","warehouse_location","consignee","destination","number_of_packages","weight","quantity","value","number_of_pallets_per_day","trucking","trucking_billing"
9456,"2023-11-21",21,47,11,4,2023,"Tuesday  ","Forwarder Uniform","LAS PINAS","Consignee Uniform","HONG KONG","18","160.38","963000","77321.70","12","6 WHEELER TRUCK - FORWARD","150.00"
9457,"2023-11-22",22,47,11,4,2023,"Wednesday","Forwarder Bravo","PARANAQUE","Consignee Yankee","HONG KONG","27","103.05","486000","161838.00","18","6 WHEELER TRUCK - FORWARD","14.00"
9458,"2023-11-22",22,47,11,4,2023,"Wednesday","Forwarder Golf","PARANAQUE","Consignee Beta","HONG KONG","45","121.14","526500","103144.05","18","6 WHEELER TRUCK - FORWARD","150.00"
9459,"2023-11-22",22,47,11,4,2023,"Wednesday","Forwarder Golf","PARANAQUE","Consignee Gamma","HONG KONG","36","83.70","445500","37012.95","18","6 WHEELER TRUCK - FORWARD","150.00"
9460,"2023-11-22",22,47,11,4,2023,"Wednesday","Forwarder India","MANILA","Consignee Lima","HONG KONG","9","88.38","405000","201042.00","18","6 WHEELER TRUCK - FORWARD","150.00"
9461,"2023-11-22",22,47,11,4,2023,"Wednesday","Forwarder Juliett","PARANAQUE","Consignee Victor","HONG KONG","45","171.00","864000","65232.00","18","6 WHEELER TRUCK - FORWARD","14.00"
9462,"2023-11-22",22,47,11,4,2023,"Wednesday","Forwarder November","PARANAQUE","Consignee Sierra","HONG KONG","18","32.67","148500","15236.10","18","6 WHEELER TRUCK - FORWARD","14.00"
9463,"2023-11-22",22,47,11,4,2023,"Wednesday","Forwarder Quebec","PARANAQUE","Consignee Romeo","HONG KONG","27","266.67","1350000","134865.00","18","6 WHEELER TRUCK - FORWARD","14.00"
9464,"2023-11-22",22,47,11,4,2023,"Wednesday","Forwarder Romeo","PARANAQUE","Consignee Echo","HONG KONG","81","713.88","2173500","206913.15","18","6 WHEELER TRUCK - FORWARD","14.00"
9465,"2023-11-22",22,47,11,4,2023,"Wednesday","Forwarder Uniform","LAS PINAS","Consignee Uniform","HONG KONG","36","62.37","297000","27874.80","18","6 WHEELER TRUCK - FORWARD","150.00"
9466,"2023-11-23",23,47,11,4,2023,"Thursday ","Forwarder Alpha","PARANAQUE","Consignee India","HONG KONG","376","5006.80","2112000","286444.80","24","6 WHEELER TRUCK - FORWARD","14.00"
9467,"2023-11-23",23,47,11,4,2023,"Thursday ","Forwarder Beta","PARANAQUE","Consignee Beta","HONG KONG","8","95.28","38400","11328.00","24","6 WHEELER TRUCK - FORWARD","150.00"
9468,"2023-11-23",23,47,11,4,2023,"Thursday ","Forwarder Bravo","PARANAQUE","Consignee Yankee","HONG KONG","8","28.80","132000","17107.20","24","6 WHEELER TRUCK - FORWARD","14.00"
9469,"2023-11-23",23,47,11,4,2023,"Thursday ","Forwarder Golf","PARANAQUE","Consignee Beta","HONG KONG","24","57.76","252000","46065.60","24","6 WHEELER TRUCK - FORWARD","14.00"
9470,"2023-11-23",23,47,11,4,2023,"Thursday ","Forwarder Golf","PARANAQUE","Consignee Gamma","HONG KONG","8","15.44","72000","11311.20","24","6 WHEELER TRUCK - FORWARD","14.00"
9471,"2023-11-23",23,47,11,4,2023,"Thursday ","Forwarder Juliett","PARANAQUE","Consignee Victor","HONG KONG","48","358.80","1836000","140418.00","24","6 WHEELER TRUCK - FORWARD","14.00"
9472,"2023-11-23",23,47,11,4,2023,"Thursday ","Forwarder November","PARANAQUE","Consignee Sierra","HONG KONG","8","14.88","72000","7387.20","24","6 WHEELER TRUCK - FORWARD","14.00"
9473,"2023-11-23",23,47,11,4,2023,"Thursday ","Forwarder Uniform","LAS PINAS","Consignee Uniform","HONG KONG","32","237.12","1200000","118396.80","24","6 WHEELER TRUCK - FORWARD","150.00"
9474,"2023-11-24",24,47,11,4,2023,"Friday   ","Forwarder Golf","PARANAQUE","Consignee Beta","HONG KONG","60","367.40","807500","187526.75","5","6 WHEELER TRUCK - FORWARD","150.00"
9475,"2023-11-24",24,47,11,4,2023,"Friday   ","Forwarder Golf","PARANAQUE","Consignee Gamma","HONG KONG","20","92.70","457500","69720.75","5","6 WHEELER TRUCK - FORWARD","150.00"
9476,"2023-11-24",24,47,11,4,2023,"Friday   ","Forwarder Uniform","LAS PINAS","Consignee November","HONG KONG","5","3.90","15000","7446.00","5","6 WHEELER TRUCK - FORWARD","150.00"
9477,"2023-11-24",24,47,11,4,2023,"Friday   ","Forwarder Uniform","LAS PINAS","Consignee November","HONG KONG","10","33.50","157500","62448.75","5","6 WHEELER TRUCK - FORWARD","150.00"
9478,"2023-11-24",24,47,11,4,2023,"Friday   ","Forwarder Uniform","LAS PINAS","Consignee Uniform","HONG KONG","10","30.10","172500","15150.00","5","6 WHEELER TRUCK - FORWARD","150.00"
9479,"2023-11-25",25,47,11,4,2023,"Saturday ","Forwarder Golf","PARANAQUE","Consignee Beta","HONG KONG","6","23.94","108000","23371.20","18","6 WHEELER TRUCK - FORWARD","150.00"
9480,"2023-11-25",25,47,11,4,2023,"Saturday ","Forwarder Golf","PARANAQUE","Consignee Gamma","HONG KONG","162","299.10","1350000","457074.00","18","6 WHEELER TRUCK - FORWARD","150.00"
9481,"2023-11-25",25,47,11,4,2023,"Saturday ","Forwarder Golf","PARANAQUE","Consignee Juliett","HONG KONG","264","1303.50","6444000","887724.00","18","6 WHEELER TRUCK - FORWARD","150.00"
9482,"2023-11-25",25,47,11,4,2023,"Saturday ","Forwarder November","PARANAQUE","Consignee Sierra","HONG KONG","12","18.24","90000","9234.00","18","6 WHEELER TRUCK - FORWARD","14.00"
9483,"2023-11-25",25,47,11,4,2023,"Saturday ","Forwarder Quebec","PARANAQUE","Consignee Romeo","HONG KONG","6","2.16","9000","725.40","18","6 WHEELER TRUCK - FORWARD","14.00"
9484,"2023-11-25",25,47,11,4,2023,"Saturday ","Forwarder Romeo","PARANAQUE","Consignee Echo","HONG KONG","48","165.24","1098000","91107.00","18","6 WHEELER TRUCK - FORWARD","14.00"
9485,"2023-11-27",27,48,11,4,2023,"Monday   ","Forwarder Juliett","PARANAQUE","Consignee Victor","JAPAN","2","4.00","24000","1456.80","2","6 WHEELER TRUCK - FORWARD","14.00"
9486,"2023-11-27",27,48,11,4,2023,"Monday   ","Forwarder Quebec","PARANAQUE","Consignee Romeo","JAPAN","2","3.14","15000","1030.50","2","6 WHEELER TRUCK - FORWARD","150.00"
9487,"2023-11-28",28,48,11,4,2023,"Tuesday  ","Forwarder Beta","PARANAQUE","Consignee Beta","GERMANY","64","228.88","960000","418560.00","24","6 WHEELER TRUCK - FORWARD","150.00"
9488,"2023-11-28",28,48,11,4,2023,"Tuesday  ","Forwarder Golf","PARANAQUE","Consignee Beta","GERMANY","16","12.16","48000","16776.00","24","6 WHEELER TRUCK - FORWARD","14.00"
9489,"2023-11-28",28,48,11,4,2023,"Tuesday  ","Forwarder Golf","PARANAQUE","Consignee Beta","GERMANY","56","248.32","1116000","234162.00","24","6 WHEELER TRUCK - FORWARD","14.00"
9490,"2023-11-28",28,48,11,4,2023,"Tuesday  ","Forwarder Golf","PARANAQUE","Consignee Gamma","GERMANY","136","492.00","2292000","531255.60","24","6 WHEELER TRUCK - FORWARD","14.00"
9491,"2023-11-28",28,48,11,4,2023,"Tuesday  ","Forwarder November","PARANAQUE","Consignee Sierra","GERMANY","8","5.92","24000","5517.60","24","6 WHEELER TRUCK - FORWARD","14.00"
9492,"2023-11-28",28,48,11,4,2023,"Tuesday  ","Forwarder Romeo","PARANAQUE","Consignee Echo","GERMANY","64","517.68","3600000","266821.20","24","6 WHEELER TRUCK - FORWARD","14.00"
9493,"2023-11-28",28,48,11,4,2023,"Tuesday  ","Forwarder Uniform","LAS PINAS","Consignee Uniform","GERMANY","40","227.12","1128000","79845.60","24","6 WHEELER TRUCK - FORWARD","150.00"
9494,"2023-11-28",28,48,11,4,2023,"Tuesday  ","Forwarder Victor","PARANAQUE","Consignee Foxtrot","GERMANY","48","280.24","896000","896328.24","24","6 WHEELER TRUCK - FORWARD","14.00"
9495,"2023-11-29",29,48,11,4,2023,"Wednesday","Forwarder Alpha","PARANAQUE","Consignee India","CHINA","22","82.94","396000","39893.70","11","6 WHEELER TRUCK - FORWARD","14.00"
9496,"2023-11-29",29,48,11,4,2023,"Wednesday","Forwarder Golf","PARANAQUE","Consignee Beta","CHINA","11","8.69","33000","11533.50","11","6 WHEELER TRUCK - FORWARD","150.00"
9497,"2023-11-29",29,48,11,4,2023,"Wednesday","Forwarder Golf","PARANAQUE","Consignee Beta","CHINA","44","225.28","1089000","185397.30","11","6 WHEELER TRUCK - FORWARD","150.00"
9498,"2023-11-29",29,48,11,4,2023,"Wednesday","Forwarder Golf","PARANAQUE","Consignee Gamma","CHINA","44","351.67","1666500","260440.95","11","6 WHEELER TRUCK - FORWARD","150.00"
9499,"2023-11-29",29,48,11,4,2023,"Wednesday","Forwarder India","MANILA","Consignee Lima","CHINA","11","107.91","495000","245718.00","11","6 WHEELER TRUCK - FORWARD","150.00"
9500,"2023-11-29",29,48,11,4,2023,"Wednesday","Forwarder Juliett","PARANAQUE","Consignee Victor","CHINA","77","396.99","2013000","161841.90","11","6 WHEELER TRUCK - FORWARD","14.00"
9501,"2023-11-29",29,48,11,4,2023,"Wednesday","Forwarder November","PARANAQUE","Consignee Sierra","CHINA","22","61.49","280500","28779.30","11","6 WHEELER TRUCK - FORWARD","14.00"
9502,"2023-11-29",29,48,11,4,2023,"Wednesday","Forwarder Romeo","PARANAQUE","Consignee Echo","CHINA","66","482.13","2068000","194976.10","11","6 WHEELER TRUCK - FORWARD","14.00"
9503,"2023-11-29",29,48,11,4,2023,"Wednesday","Forwarder Theta","PARANAQUE","Consignee Xray","CHINA","187","1882.10","13200000","1672440.00","11","6 WHEELER TRUCK - FORWARD","14.00"
9504,"2023-11-29",29,48,11,4,2023,"Wednesday","Forwarder Uniform","LAS PINAS","Consignee November","CHINA","11","5.72","33000","2046.00","11","6 WHEELER TRUCK - FORWARD","150.00"
9505,"2023-11-29",29,48,11,4,2023,"Wednesday","Forwarder Victor","PARANAQUE","Consignee Foxtrot","CHINA","88","548.02","1101100","260026.58","11","6 WHEELER TRUCK - FORWARD","14.00"
9506,"2023-11-30",30,48,11,4,2023,"Thursday ","Forwarder Golf","PARANAQUE","Consignee Gamma","HONG KONG","4","47.80","240000","38208.00","4","6 WHEELER TRUCK - FORWARD","150.00"
9507,"2023-11-30",30,48,11,4,2023,"Thursday ","Forwarder India","MANILA","Consignee Lima","HONG KONG","4","30.12","204000","9832.80","4","6 WHEELER TRUCK - FORWARD","150.00"
9508,"2023-11-30",30,48,11,4,2023,"Thursday ","Forwarder Juliett","PARANAQUE","Consignee Victor","HONG KONG","20","104.20","528000","40173.60","4","6 WHEELER TRUCK - FORWARD","14.00"
9509,"2023-11-30",30,48,11,4,2023,"Thursday ","Forwarder Uniform","LAS PINAS","Consignee Uniform","HONG KONG","4","5.40","36000","2822.40","4","6 WHEELER TRUCK - FORWARD","150.00"
9510,"2023-12-01",1,48,12,4,2023,"Friday   ","Forwarder Epsilon","PARANAQUE","Consignee Kilo","GERMANY","80","846.90","998000","207833.00","50","6 WHEELER TRUCK - FORWARD","14.00"
9511,"2023-12-01",1,48,12,4,2023,"Friday   ","Forwarder Golf","PARANAQUE","Consignee Beta","GERMANY","10","22.40","105000","19708.50","50","6 WHEELER TRUCK - FORWARD","14.00"
9512,"2023-12-01",1,48,12,4,2023,"Friday   ","Forwarder Golf","PARANAQUE","Consignee Gamma","GERMANY","60","197.00","900000","343386.00","50","6 WHEELER TRUCK - FORWARD","14.00"
9513,"2023-12-01",1,48,12,4,2023,"Friday   ","Forwarder Golf","PARANAQUE","Consignee Juliett","GERMANY","320","2281.30","3685000","897682.50","50","6 WHEELER TRUCK - FORWARD","14.00"
9514,"2023-12-01",1,48,12,4,2023,"Friday   ","Forwarder Juliett","PARANAQUE","Consignee Victor","GERMANY","10","10.00","45000","4788.00","50","6 WHEELER TRUCK - FORWARD","150.00"
9515,"2023-12-01",1,48,12,4,2023,"Friday   ","Forwarder Romeo","PARANAQUE","Consignee Echo","GERMANY","140","181.30","893000","115930.70","50","6 WHEELER TRUCK - FORWARD","14.00"
9516,"2023-12-01",1,48,12,4,2023,"Friday   ","Forwarder Uniform","LAS PINAS","Consignee November","GERMANY","10","4.00","15000","1518.00","50","6 WHEELER TRUCK - FORWARD","150.00"
9517,"2023-12-01",1,48,12,4,2023,"Friday   ","Forwarder Uniform","LAS PINAS","Consignee November","GERMANY","10","89.20","450000","37305.00","50","6 WHEELER TRUCK - FORWARD","150.00"
9518,"2023-12-01",1,48,12,4,2023,"Friday   ","Forwarder Uniform","LAS PINAS","Consignee Uniform","GERMANY","670","8688.30","22644000","3219584.40","50","6 WHEELER TRUCK - FORWARD","150.00"
9519,"2023-12-01",1,48,12,4,2023,"Friday   ","Forwarder Victor","PARANAQUE","Consignee Foxtrot","GERMANY","150","606.00","694000","138840.40","50","6 WHEELER TRUCK - FORWARD","14.00"
9520,"2023-12-02",2,48,12,4,2023,"Saturday ","Forwarder Golf","PARANAQUE","Consignee Beta","CHINA","70","384.80","1830000","393111.00","20","6 WHEELER TRUCK - FORWARD","150.00"
9521,"2023-12-02",2,48,12,4,2023,"Saturday ","Forwarder Golf","PARANAQUE","Consignee Gamma","CHINA","10","13.00","60000","13692.00","20","6 WHEELER TRUCK - FORWARD","150.00"
9522,"2023-12-02",2,48,12,4,2023,"Saturday ","Forwarder Golf","PARANAQUE","Consignee Gamma","CHINA","90","550.40","2565000","730021.50","20","6 WHEELER TRUCK - FORWARD","150.00"
9523,"2023-12-02",2,48,12,4,2023,"Saturday ","Forwarder Golf","PARANAQUE","Consignee Juliett","CHINA","40","97.00","420000","122052.00","20","6 WHEELER TRUCK - FORWARD","150.00"
9524,"2023-12-02",2,48,12,4,2023,"Saturday ","Forwarder Juliett","PARANAQUE","Consignee Victor","CHINA","250","1175.90","5820000","697488.00","20","6 WHEELER TRUCK - FORWARD","14.00"
9525,"2023-12-02",2,48,12,4,2023,"Saturday ","Forwarder Quebec","PARANAQUE","Consignee Oscar","CHINA","10","67.60","330000","32967.00","20","6 WHEELER TRUCK - FORWARD","14.00"
9526,"2023-12-02",2,48,12,4,2023,"Saturday ","Forwarder Quebec","PARANAQUE","Consignee Quebec","CHINA","20","25.20","120000","8232.00","20","6 WHEELER TRUCK - FORWARD","14.00"
9527,"2023-12-02",2,48,12,4,2023,"Saturday ","Forwarder Quebec","PARANAQUE","Consignee Romeo","CHINA","10","3.50","15000","1209.00","20","6 WHEELER TRUCK - FORWARD","14.00"
9528,"2023-12-02",2,48,12,4,2023,"Saturday ","Forwarder Uniform","LAS PINAS","Consignee Uniform","CHINA","50","83.30","450000","36757.50","20","6 WHEELER TRUCK - FORWARD","150.00"
9529,"2023-12-02",2,48,12,4,2023,"Saturday ","Forwarder Zulu","PARANAQUE","Consignee Whiskey","CHINA","20","38.40","180000","25189.50","20","6 WHEELER TRUCK - FORWARD","14.00"
9530,"2023-12-04",4,49,12,4,2023,"Monday   ","Forwarder Charlie","PARANAQUE","Consignee Mike","HONG KONG","9","93.15","36000","22431.60","27","6 WHEELER TRUCK - FORWARD","14.00"
9531,"2023-12-04",4,49,12,4,2023,"Monday   ","Forwarder Golf","PARANAQUE","Consignee Beta","HONG KONG","117","310.14","1417500","304221.15","27","6 WHEELER TRUCK - FORWARD","150.00"
9532,"2023-12-04",4,49,12,4,2023,"Monday   ","Forwarder Golf","PARANAQUE","Consignee Beta","HONG KONG","216","440.46","1125900","264280.86","27","6 WHEELER TRUCK - FORWARD","150.00"
9533,"2023-12-04",4,49,12,4,2023,"Monday   ","Forwarder Golf","PARANAQUE","Consignee Gamma","HONG KONG","36","240.84","1147500","376716.15","27","6 WHEELER TRUCK - FORWARD","150.00"
9534,"2023-12-04",4,49,12,4,2023,"Monday   ","Forwarder Golf","PARANAQUE","Consignee Juliett","HONG KONG","36","98.55","445500","129462.30","27","6 WHEELER TRUCK - FORWARD","150.00"
9535,"2023-12-04",4,49,12,4,2023,"Monday   ","Forwarder Juliett","PARANAQUE","Consignee Victor","HONG KONG","117","1035.36","5265000","485133.30","27","6 WHEELER TRUCK - FORWARD","14.00"
9536,"2023-12-04",4,49,12,4,2023,"Monday   ","Forwarder Romeo","PARANAQUE","Consignee Echo","HONG KONG","27","75.42","337500","94432.50","27","6 WHEELER TRUCK - FORWARD","14.00"
9537,"2023-12-04",4,49,12,4,2023,"Monday   ","Forwarder Uniform","LAS PINAS","Consignee Uniform","HONG KONG","108","309.78","1444500","129465.00","27","6 WHEELER TRUCK - FORWARD","150.00"
9538,"2023-12-04",4,49,12,4,2023,"Monday   ","Forwarder Zulu","PARANAQUE","Consignee Whiskey","HONG KONG","18","8.46","27000","13402.80","27","6 WHEELER TRUCK - FORWARD","14.00"
9539,"2023-12-05",5,49,12,4,2023,"Tuesday  ","Forwarder Golf","PARANAQUE","Consignee Beta","HONG KONG","16","7.36","24000","4346.40","24","6 WHEELER TRUCK - FORWARD","150.00"
9540,"2023-12-05",5,49,12,4,2023,"Tuesday  ","Forwarder Golf","PARANAQUE","Consignee Beta","HONG KONG","72","291.52","1296000","320908.80","24","6 WHEELER TRUCK - FORWARD","150.00"
9541,"2023-12-05",5,49,12,4,2023,"Tuesday  ","Forwarder Golf","PARANAQUE","Consignee Gamma","HONG KONG","24","45.28","204000","33002.40","24","6 WHEELER TRUCK - FORWARD","150.00"
9542,"2023-12-05",5,49,12,4,2023,"Tuesday  ","Forwarder India","MANILA","Consignee Lima","HONG KONG","8","5.76","24000","3777.60","24","6 WHEELER TRUCK - FORWARD","150.00"
9543,"2023-12-05",5,49,12,4,2023,"Tuesday  ","Forwarder November","PARANAQUE","Consignee Sierra","HONG KONG","8","7.84","36000","3693.60","24","6 WHEELER TRUCK - FORWARD","14.00"
9544,"2023-12-05",5,49,12,4,2023,"Tuesday  ","Forwarder Quebec","PARANAQUE","Consignee Tango","HONG KONG","16","22.80","108000","10561.20","24","6 WHEELER TRUCK - FORWARD","14.00"
9545,"2023-12-05",5,49,12,4,2023,"Tuesday  ","Forwarder Romeo","PARANAQUE","Consignee Echo","HONG KONG","24","168.80","76000","40777.60","24","6 WHEELER TRUCK - FORWARD","14.00"
9546,"2023-12-05",5,49,12,4,2023,"Tuesday  ","Forwarder Romeo","PARANAQUE","Consignee Hotel","HONG KONG","360","2035.28","10808800","1650547.52","24","6 WHEELER TRUCK - FORWARD","14.00"
9547,"2023-12-06",6,49,12,4,2023,"Wednesday","Forwarder Alpha","PARANAQUE","Consignee India","GERMANY","3432","47575.68","19219200","2648405.76","96","6 WHEELER TRUCK - FORWARD","14.00"
9548,"2023-12-06",6,49,12,4,2023,"Wednesday","Forwarder Bravo","PARANAQUE","Consignee Yankee","GERMANY","24","117.48","558000","116251.20","96","6 WHEELER TRUCK - FORWARD","14.00"
9549,"2023-12-06",6,49,12,4,2023,"Wednesday","Forwarder Charlie","PARANAQUE","Consignee Mike","GERMANY","36","162.84","120000","296112.00","96","6 WHEELER TRUCK - FORWARD","14.00"
9550,"2023-12-06",6,49,12,4,2023,"Wednesday","Forwarder Golf","PARANAQUE","Consignee Beta","GERMANY","24","13.44","72000","5407.20","96","6 WHEELER TRUCK - FORWARD","150.00"
9551,"2023-12-06",6,49,12,4,2023,"Wednesday","Forwarder Golf","PARANAQUE","Consignee Beta","GERMANY","24","152.40","1008000","73080.00","96","6 WHEELER TRUCK - FORWARD","150.00"
9552,"2023-12-06",6,49,12,4,2023,"Wednesday","Forwarder Golf","PARANAQUE","Consignee Gamma","GERMANY","72","234.84","1566000","97561.80","96","6 WHEELER TRUCK - FORWARD","150.00"
9553,"2023-12-06",6,49,12,4,2023,"Wednesday","Forwarder Juliett","PARANAQUE","Consignee Victor","GERMANY","12","57.60","288000","21744.00","96","6 WHEELER TRUCK - FORWARD","14.00"
9554,"2023-12-06",6,49,12,4,2023,"Wednesday","Forwarder Quebec","PARANAQUE","Consignee Oscar","GERMANY","24","36.36","252000","12398.40","96","6 WHEELER TRUCK - FORWARD","14.00"
9555,"2023-12-06",6,49,12,4,2023,"Wednesday","Forwarder Quebec","PARANAQUE","Consignee Oscar","GERMANY","108","1020.96","7200000","361440.00","96","6 WHEELER TRUCK - FORWARD","14.00"
9556,"2023-12-06",6,49,12,4,2023,"Wednesday","Forwarder Romeo","PARANAQUE","Consignee Echo","GERMANY","12","96.00","684000","49590.00","96","6 WHEELER TRUCK - FORWARD","14.00"
9557,"2023-12-06",6,49,12,4,2023,"Wednesday","Forwarder Uniform","LAS PINAS","Consignee Uniform","GERMANY","48","252.48","1188000","169023.60","96","6 WHEELER TRUCK - FORWARD","150.00"
9558,"2023-12-06",6,49,12,4,2023,"Wednesday","Forwarder Victor","PARANAQUE","Consignee Foxtrot","GERMANY","72","632.76","428400","429104.76","96","6 WHEELER TRUCK - FORWARD","14.00"
9559,"2023-12-07",7,49,12,4,2023,"Thursday ","Forwarder Golf","PARANAQUE","Consignee Beta","HONG KONG","4","1.84","6000","1997.40","4","6 WHEELER TRUCK - FORWARD","150.00"
9560,"2023-12-07",7,49,12,4,2023,"Thursday ","Forwarder Golf","PARANAQUE","Consignee Beta","HONG KONG","8","48.92","336000","24360.00","4","6 WHEELER TRUCK - FORWARD","150.00"
9561,"2023-12-07",7,49,12,4,2023,"Thursday ","Forwarder Golf","PARANAQUE","Consignee Gamma","HONG KONG","20","205.56","990000","152757.00","4","6 WHEELER TRUCK - FORWARD","150.00"
9562,"2023-12-07",7,49,12,4,2023,"Thursday ","Forwarder Romeo","PARANAQUE","Consignee Echo","HONG KONG","40","159.92","1074000","110944.20","4","6 WHEELER TRUCK - FORWARD","14.00"
9563,"2023-12-08",8,49,12,4,2023,"Friday   ","Forwarder Golf","PARANAQUE","Consignee Beta","HONG KONG","12","9.30","36000","12582.00","18","6 WHEELER TRUCK - FORWARD","150.00"
9564,"2023-12-08",8,49,12,4,2023,"Friday   ","Forwarder Golf","PARANAQUE","Consignee Beta","HONG KONG","30","95.28","540000","70974.00","18","6 WHEELER TRUCK - FORWARD","150.00"
9565,"2023-12-08",8,49,12,4,2023,"Friday   ","Forwarder Golf","PARANAQUE","Consignee Gamma","HONG KONG","18","82.80","414000","63685.80","18","6 WHEELER TRUCK - FORWARD","150.00"
9566,"2023-12-08",8,49,12,4,2023,"Friday   ","Forwarder Romeo","PARANAQUE","Consignee Echo","HONG KONG","36","111.12","783000","85663.80","18","6 WHEELER TRUCK - FORWARD","14.00"
9567,"2023-12-08",8,49,12,4,2023,"Friday   ","Forwarder Uniform","LAS PINAS","Consignee Uniform","HONG KONG","900","4836.36","16806000","2055273.30","18","6 WHEELER TRUCK - FORWARD","150.00"
9568,"2023-12-08",8,49,12,4,2023,"Friday   ","Forwarder Zulu","PARANAQUE","Consignee Whiskey","HONG KONG","6","12.30","63000","4800.60","18","6 WHEELER TRUCK - FORWARD","14.00"
9569,"2023-12-09",9,49,12,4,2023,"Saturday ","Forwarder Golf","PARANAQUE","Consignee Beta","HONG KONG","45","119.43","513000","117776.70","27","6 WHEELER TRUCK - FORWARD","150.00"
9570,"2023-12-09",9,49,12,4,2023,"Saturday ","Forwarder Golf","PARANAQUE","Consignee Beta","HONG KONG","315","1515.60","5143500","1157051.25","27","6 WHEELER TRUCK - FORWARD","150.00"
9571,"2023-12-09",9,49,12,4,2023,"Saturday ","Forwarder Golf","PARANAQUE","Consignee Juliett","HONG KONG","351","1503.36","7263000","1287500.40","27","6 WHEELER TRUCK - FORWARD","150.00"
9572,"2023-12-09",9,49,12,4,2023,"Saturday ","Forwarder Juliett","PARANAQUE","Consignee Victor","HONG KONG","108","251.91","1201500","91041.30","27","6 WHEELER TRUCK - FORWARD","14.00"
9573,"2023-12-09",9,49,12,4,2023,"Saturday ","Forwarder November","PARANAQUE","Consignee Sierra","HONG KONG","18","52.92","256500","26316.90","27","6 WHEELER TRUCK - FORWARD","14.00"
9574,"2023-12-09",9,49,12,4,2023,"Saturday ","Forwarder Quebec","PARANAQUE","Consignee Oscar","HONG KONG","9","65.52","324000","32367.60","27","6 WHEELER TRUCK - FORWARD","14.00"
9575,"2023-12-09",9,49,12,4,2023,"Saturday ","Forwarder Quebec","PARANAQUE","Consignee Romeo","HONG KONG","9","64.71","324000","22258.80","27","6 WHEELER TRUCK - FORWARD","14.00"
9576,"2023-12-09",9,49,12,4,2023,"Saturday ","Forwarder Romeo","PARANAQUE","Consignee Echo","HONG KONG","63","291.42","1944000","200815.20","27","6 WHEELER TRUCK - FORWARD","14.00"
9577,"2023-12-09",9,49,12,4,2023,"Saturday ","Forwarder Uniform","LAS PINAS","Consignee Uniform","HONG KONG","351","1255.23","6034500","1009648.80","27","6 WHEELER TRUCK - FORWARD","150.00"
9578,"2023-12-11",11,50,12,4,2023,"Monday   ","Forwarder Charlie","PARANAQUE","Consignee Mike","GERMANY","48","494.80","192000","82598.40","24","6 WHEELER TRUCK - FORWARD","14.00"
9579,"2023-12-11",11,50,12,4,2023,"Monday   ","Forwarder Foxtrot","PARANAQUE","Consignee Beta","GERMANY","352","2359.04","13188000","2824192.80","24","6 WHEELER TRUCK - FORWARD","14.00"
9580,"2023-12-11",11,50,12,4,2023,"Monday   ","Forwarder Golf","PARANAQUE","Consignee Beta","GERMANY","24","68.80","288000","53587.20","24","6 WHEELER TRUCK - FORWARD","150.00"
9581,"2023-12-11",11,50,12,4,2023,"Monday   ","Forwarder Golf","PARANAQUE","Consignee Beta","GERMANY","96","69.92","312000","67261.20","24","6 WHEELER TRUCK - FORWARD","150.00"
9582,"2023-12-11",11,50,12,4,2023,"Monday   ","Forwarder Golf","PARANAQUE","Consignee Gamma","GERMANY","200","444.40","2148000","490128.00","24","6 WHEELER TRUCK - FORWARD","150.00"
9583,"2023-12-11",11,50,12,4,2023,"Monday   ","Forwarder Romeo","PARANAQUE","Consignee Echo","GERMANY","264","1551.12","5259200","729855.20","24","6 WHEELER TRUCK - FORWARD","14.00"
9584,"2023-12-11",11,50,12,4,2023,"Monday   ","Forwarder Uniform","LAS PINAS","Consignee Uniform","GERMANY","8","14.40","72000","4672.80","24","6 WHEELER TRUCK - FORWARD","150.00"
9585,"2023-12-11",11,50,12,4,2023,"Monday   ","Forwarder Victor","PARANAQUE","Consignee Foxtrot","GERMANY","64","254.00","192000","42444.40","24","6 WHEELER TRUCK - FORWARD","14.00"
9586,"2023-12-12",12,50,12,4,2023,"Tuesday  ","Forwarder Beta","PARANAQUE","Consignee Beta","GERMANY","12","9.12","36000","6768.00","36","6 WHEELER TRUCK - FORWARD","150.00"
9587,"2023-12-12",12,50,12,4,2023,"Tuesday  ","Forwarder Beta","PARANAQUE","Consignee Beta","GERMANY","120","459.72","1944000","847584.00","36","6 WHEELER TRUCK - FORWARD","150.00"
9588,"2023-12-12",12,50,12,4,2023,"Tuesday  ","Forwarder Epsilon","PARANAQUE","Consignee Lambda","GERMANY","72","743.88","1326000","221979.60","36","6 WHEELER TRUCK - FORWARD","14.00"
9589,"2023-12-12",12,50,12,4,2023,"Tuesday  ","Forwarder Golf","PARANAQUE","Consignee Beta","GERMANY","60","234.00","1188000","159555.60","36","6 WHEELER TRUCK - FORWARD","14.00"
9590,"2023-12-12",12,50,12,4,2023,"Tuesday  ","Forwarder Golf","PARANAQUE","Consignee Gamma","GERMANY","96","400.08","1890000","262108.80","36","6 WHEELER TRUCK - FORWARD","14.00"
9591,"2023-12-12",12,50,12,4,2023,"Tuesday  ","Forwarder India","MANILA","Consignee Lima","GERMANY","12","38.52","180000","39654.00","36","6 WHEELER TRUCK - FORWARD","150.00"
